
{'loss': 1.7778, 'grad_norm': 0.46793779730796814, 'learning_rate': 8.794961280484156e-05, 'epoch': 0.46}
{'loss': 1.5762, 'grad_norm': 0.5167805552482605, 'learning_rate': 2.7639887757811478e-05, 'epoch': 1.3}
{'loss': 1.5717, 'grad_norm': 0.5007107257843018, 'learning_rate': 2.7594339018640713e-05, 'epoch': 1.3}
{'loss': 1.5725, 'grad_norm': 0.5038658380508423, 'learning_rate': 2.7548813533398136e-05, 'epoch': 1.3}
{'loss': 1.573, 'grad_norm': 0.5021870136260986, 'learning_rate': 2.7503311349332767e-05, 'epoch': 1.3}
{'loss': 1.5749, 'grad_norm': 0.5031341910362244, 'learning_rate': 2.7457832513669478e-05, 'epoch': 1.3}
{'loss': 1.5709, 'grad_norm': 0.49767208099365234, 'learning_rate': 2.741237707360894e-05, 'epoch': 1.3}
{'loss': 1.5744, 'grad_norm': 0.4986427426338196, 'learning_rate': 2.736694507632753e-05, 'epoch': 1.3}
{'loss': 1.5687, 'grad_norm': 0.49840936064720154, 'learning_rate': 2.7321536568977236e-05, 'epoch': 1.3}
{'loss': 1.5698, 'grad_norm': 0.4984889030456543, 'learning_rate': 2.7276151598685717e-05, 'epoch': 1.3}
{'loss': 1.5711, 'grad_norm': 0.4903395175933838, 'learning_rate': 2.7230790212556213e-05, 'epoch': 1.3}
{'loss': 1.5755, 'grad_norm': 0.5003803968429565, 'learning_rate': 2.7185452457667447e-05, 'epoch': 1.3}
{'loss': 1.5739, 'grad_norm': 0.5111883878707886, 'learning_rate': 2.714013838107366e-05, 'epoch': 1.3}
{'loss': 1.5762, 'grad_norm': 0.5027094483375549, 'learning_rate': 2.7094848029804485e-05, 'epoch': 1.31}
{'loss': 1.5784, 'grad_norm': 0.5051178932189941, 'learning_rate': 2.7049581450864946e-05, 'epoch': 1.31}
{'eval_loss': 1.5829696655273438, 'eval_runtime': 818.9684, 'eval_samples_per_second': 244.21, 'eval_steps_per_second': 30.526, 'epoch': 1.31}
{'loss': 1.5735, 'grad_norm': 0.5087862014770508, 'learning_rate': 2.7004338691235415e-05, 'epoch': 1.31}
{'loss': 1.5731, 'grad_norm': 0.501794695854187, 'learning_rate': 2.695911979787148e-05, 'epoch': 1.31}
{'loss': 1.5676, 'grad_norm': 0.5089231729507446, 'learning_rate': 2.691392481770401e-05, 'epoch': 1.31}
{'loss': 1.5794, 'grad_norm': 0.5040257573127747, 'learning_rate': 2.686875379763904e-05, 'epoch': 1.31}
{'loss': 1.5738, 'grad_norm': 0.5165600776672363, 'learning_rate': 2.6823606784557787e-05, 'epoch': 1.31}
{'loss': 1.5768, 'grad_norm': 0.535335898399353, 'learning_rate': 2.6778483825316457e-05, 'epoch': 1.31}
{'loss': 1.5751, 'grad_norm': 0.5318117737770081, 'learning_rate': 2.6733384966746367e-05, 'epoch': 1.31}
{'loss': 1.5733, 'grad_norm': 0.5081854462623596, 'learning_rate': 2.6688310255653782e-05, 'epoch': 1.31}
{'loss': 1.5757, 'grad_norm': 0.5009199976921082, 'learning_rate': 2.6643259738819925e-05, 'epoch': 1.31}
{'loss': 1.5764, 'grad_norm': 0.512294590473175, 'learning_rate': 2.659823346300091e-05, 'epoch': 1.31}
{'loss': 1.5729, 'grad_norm': 0.5064643621444702, 'learning_rate': 2.655323147492767e-05, 'epoch': 1.31}
{'loss': 1.5719, 'grad_norm': 0.5261998176574707, 'learning_rate': 2.650825382130596e-05, 'epoch': 1.31}
{'loss': 1.5723, 'grad_norm': 0.5228272676467896, 'learning_rate': 2.6463300548816283e-05, 'epoch': 1.31}
{'loss': 1.5708, 'grad_norm': 0.5046836733818054, 'learning_rate': 2.6418371704113774e-05, 'epoch': 1.31}
{'loss': 1.5724, 'grad_norm': 0.5180999636650085, 'learning_rate': 2.6373467333828282e-05, 'epoch': 1.32}
{'loss': 1.5714, 'grad_norm': 0.5204595923423767, 'learning_rate': 2.6328587484564227e-05, 'epoch': 1.32}
{'loss': 1.5778, 'grad_norm': 0.4977135956287384, 'learning_rate': 2.6283732202900628e-05, 'epoch': 1.32}
{'loss': 1.5712, 'grad_norm': 0.5229860544204712, 'learning_rate': 2.6238901535390925e-05, 'epoch': 1.32}
{'loss': 1.5729, 'grad_norm': 0.5223246216773987, 'learning_rate': 2.619409552856305e-05, 'epoch': 1.32}
{'loss': 1.5722, 'grad_norm': 0.5128124356269836, 'learning_rate': 2.6149314228919364e-05, 'epoch': 1.32}
{'eval_loss': 1.5815141201019287, 'eval_runtime': 868.6656, 'eval_samples_per_second': 230.238, 'eval_steps_per_second': 28.78, 'epoch': 1.32}
{'loss': 1.5744, 'grad_norm': 0.5120139718055725, 'learning_rate': 2.610455768293655e-05, 'epoch': 1.32}
{'loss': 1.572, 'grad_norm': 0.5039758086204529, 'learning_rate': 2.605982593706564e-05, 'epoch': 1.32}
{'loss': 1.5737, 'grad_norm': 0.49787437915802, 'learning_rate': 2.601511903773185e-05, 'epoch': 1.32}
{'loss': 1.5699, 'grad_norm': 0.5054060816764832, 'learning_rate': 2.5970437031334706e-05, 'epoch': 1.32}
{'loss': 1.568, 'grad_norm': 0.49594050645828247, 'learning_rate': 2.5925779964247854e-05, 'epoch': 1.32}
{'loss': 1.5773, 'grad_norm': 0.5158827304840088, 'learning_rate': 2.5881147882819023e-05, 'epoch': 1.32}
{'loss': 1.5726, 'grad_norm': 0.5029188990592957, 'learning_rate': 2.583654083337006e-05, 'epoch': 1.32}
{'loss': 1.5661, 'grad_norm': 0.5209641456604004, 'learning_rate': 2.579195886219682e-05, 'epoch': 1.32}
{'loss': 1.5728, 'grad_norm': 0.5073116421699524, 'learning_rate': 2.574740201556911e-05, 'epoch': 1.32}
{'loss': 1.5714, 'grad_norm': 0.5150071978569031, 'learning_rate': 2.57028703397307e-05, 'epoch': 1.33}
{'loss': 1.5779, 'grad_norm': 0.521531879901886, 'learning_rate': 2.5658363880899195e-05, 'epoch': 1.33}
{'loss': 1.5708, 'grad_norm': 0.5289591550827026, 'learning_rate': 2.561388268526605e-05, 'epoch': 1.33}
{'loss': 1.5709, 'grad_norm': 0.510532796382904, 'learning_rate': 2.55694267989965e-05, 'epoch': 1.33}
{'loss': 1.5716, 'grad_norm': 0.5065044164657593, 'learning_rate': 2.5524996268229523e-05, 'epoch': 1.33}
{'loss': 1.5706, 'grad_norm': 0.5103936195373535, 'learning_rate': 2.5480591139077738e-05, 'epoch': 1.33}
{'loss': 1.5758, 'grad_norm': 0.4928584396839142, 'learning_rate': 2.5436211457627418e-05, 'epoch': 1.33}
{'loss': 1.5732, 'grad_norm': 0.5162241458892822, 'learning_rate': 2.5391857269938506e-05, 'epoch': 1.33}
{'loss': 1.572, 'grad_norm': 0.4999043643474579, 'learning_rate': 2.5347528622044355e-05, 'epoch': 1.33}
{'loss': 1.5739, 'grad_norm': 0.507274329662323, 'learning_rate': 2.5303225559951893e-05, 'epoch': 1.33}
{'loss': 1.5671, 'grad_norm': 0.49574586749076843, 'learning_rate': 2.525894812964147e-05, 'epoch': 1.33}
{'eval_loss': 1.5797005891799927, 'eval_runtime': 871.7797, 'eval_samples_per_second': 229.416, 'eval_steps_per_second': 28.677, 'epoch': 1.33}
{'loss': 1.5752, 'grad_norm': 0.5223512053489685, 'learning_rate': 2.5214696377066844e-05, 'epoch': 1.33}
{'loss': 1.5681, 'grad_norm': 0.5072268843650818, 'learning_rate': 2.517047034815512e-05, 'epoch': 1.33}
{'loss': 1.5695, 'grad_norm': 0.5226141810417175, 'learning_rate': 2.5126270088806686e-05, 'epoch': 1.33}
{'loss': 1.5707, 'grad_norm': 0.5082721710205078, 'learning_rate': 2.508209564489522e-05, 'epoch': 1.33}
{'loss': 1.5707, 'grad_norm': 0.5275408029556274, 'learning_rate': 2.5037947062267575e-05, 'epoch': 1.33}
{'loss': 1.5725, 'grad_norm': 0.5162178874015808, 'learning_rate': 2.4993824386743802e-05, 'epoch': 1.34}
{'loss': 1.5727, 'grad_norm': 0.5094252824783325, 'learning_rate': 2.4949727664117005e-05, 'epoch': 1.34}
{'loss': 1.572, 'grad_norm': 0.512529730796814, 'learning_rate': 2.49056569401534e-05, 'epoch': 1.34}
{'loss': 1.5656, 'grad_norm': 0.5005221962928772, 'learning_rate': 2.4861612260592206e-05, 'epoch': 1.34}
{'loss': 1.5681, 'grad_norm': 0.5108901858329773, 'learning_rate': 2.4817593671145616e-05, 'epoch': 1.34}
{'loss': 1.5726, 'grad_norm': 0.5085082054138184, 'learning_rate': 2.4773601217498737e-05, 'epoch': 1.34}
{'loss': 1.5726, 'grad_norm': 0.5147373676300049, 'learning_rate': 2.472963494530956e-05, 'epoch': 1.34}
{'loss': 1.5669, 'grad_norm': 0.5136445164680481, 'learning_rate': 2.4685694900208893e-05, 'epoch': 1.34}
{'loss': 1.5744, 'grad_norm': 0.5119330286979675, 'learning_rate': 2.4641781127800358e-05, 'epoch': 1.34}
{'loss': 1.5743, 'grad_norm': 0.5080987215042114, 'learning_rate': 2.4597893673660212e-05, 'epoch': 1.34}
{'loss': 1.5738, 'grad_norm': 0.5067389011383057, 'learning_rate': 2.4554032583337527e-05, 'epoch': 1.34}
{'loss': 1.5744, 'grad_norm': 0.5164702534675598, 'learning_rate': 2.4510197902353936e-05, 'epoch': 1.34}
{'loss': 1.5732, 'grad_norm': 0.5037134289741516, 'learning_rate': 2.4466389676203698e-05, 'epoch': 1.34}
{'loss': 1.5758, 'grad_norm': 0.5149962306022644, 'learning_rate': 2.442260795035356e-05, 'epoch': 1.34}
{'loss': 1.5732, 'grad_norm': 0.5202122926712036, 'learning_rate': 2.4378852770242817e-05, 'epoch': 1.34}
{'eval_loss': 1.5784434080123901, 'eval_runtime': 854.3414, 'eval_samples_per_second': 234.098, 'eval_steps_per_second': 29.262, 'epoch': 1.34}
{'loss': 1.569, 'grad_norm': 0.5271794199943542, 'learning_rate': 2.4335124181283197e-05, 'epoch': 1.35}
{'loss': 1.5688, 'grad_norm': 0.5109768509864807, 'learning_rate': 2.429142222885884e-05, 'epoch': 1.35}
{'loss': 1.5671, 'grad_norm': 0.5029649138450623, 'learning_rate': 2.424774695832623e-05, 'epoch': 1.35}
{'loss': 1.5658, 'grad_norm': 0.5093482732772827, 'learning_rate': 2.4204098415014152e-05, 'epoch': 1.35}
{'loss': 1.5719, 'grad_norm': 0.512414276599884, 'learning_rate': 2.4160476644223672e-05, 'epoch': 1.35}
{'loss': 1.5698, 'grad_norm': 0.5100137591362, 'learning_rate': 2.411688169122808e-05, 'epoch': 1.35}
{'loss': 1.5694, 'grad_norm': 0.518569827079773, 'learning_rate': 2.407331360127277e-05, 'epoch': 1.35}
{'loss': 1.5702, 'grad_norm': 0.5051275491714478, 'learning_rate': 2.4029772419575292e-05, 'epoch': 1.35}
{'loss': 1.57, 'grad_norm': 0.5141685009002686, 'learning_rate': 2.3986258191325318e-05, 'epoch': 1.35}
{'loss': 1.5658, 'grad_norm': 0.5163539052009583, 'learning_rate': 2.3942770961684507e-05, 'epoch': 1.35}
{'loss': 1.5734, 'grad_norm': 0.5120341181755066, 'learning_rate': 2.3899310775786456e-05, 'epoch': 1.35}
{'loss': 1.5718, 'grad_norm': 0.5019065737724304, 'learning_rate': 2.3855877678736744e-05, 'epoch': 1.35}
{'loss': 1.5608, 'grad_norm': 0.5133457779884338, 'learning_rate': 2.3812471715612828e-05, 'epoch': 1.35}
{'loss': 1.5695, 'grad_norm': 0.5068639516830444, 'learning_rate': 2.3769092931464e-05, 'epoch': 1.35}
{'loss': 1.5635, 'grad_norm': 0.4962727725505829, 'learning_rate': 2.3725741371311337e-05, 'epoch': 1.35}
{'loss': 1.5672, 'grad_norm': 0.5107402801513672, 'learning_rate': 2.368241708014768e-05, 'epoch': 1.35}
{'loss': 1.5715, 'grad_norm': 0.520229160785675, 'learning_rate': 2.363912010293754e-05, 'epoch': 1.36}
{'loss': 1.5688, 'grad_norm': 0.5099507570266724, 'learning_rate': 2.3595850484617133e-05, 'epoch': 1.36}
{'loss': 1.5687, 'grad_norm': 0.5056087374687195, 'learning_rate': 2.355260827009419e-05, 'epoch': 1.36}
{'loss': 1.5727, 'grad_norm': 0.5072982907295227, 'learning_rate': 2.3509393504248085e-05, 'epoch': 1.36}
{'eval_loss': 1.5770869255065918, 'eval_runtime': 850.7212, 'eval_samples_per_second': 235.095, 'eval_steps_per_second': 29.387, 'epoch': 1.36}
{'loss': 1.567, 'grad_norm': 0.519303560256958, 'learning_rate': 2.3466206231929644e-05, 'epoch': 1.36}
{'loss': 1.5698, 'grad_norm': 0.521443784236908, 'learning_rate': 2.3423046497961252e-05, 'epoch': 1.36}
{'loss': 1.5685, 'grad_norm': 0.5226064324378967, 'learning_rate': 2.337991434713659e-05, 'epoch': 1.36}
{'loss': 1.5711, 'grad_norm': 0.5072436332702637, 'learning_rate': 2.333680982422079e-05, 'epoch': 1.36}
{'loss': 1.561, 'grad_norm': 0.5056844353675842, 'learning_rate': 2.3293732973950295e-05, 'epoch': 1.36}
{'loss': 1.5668, 'grad_norm': 0.5041402578353882, 'learning_rate': 2.325068384103281e-05, 'epoch': 1.36}
{'loss': 1.5654, 'grad_norm': 0.515159010887146, 'learning_rate': 2.3207662470147305e-05, 'epoch': 1.36}
{'loss': 1.5697, 'grad_norm': 0.5472337007522583, 'learning_rate': 2.3164668905943904e-05, 'epoch': 1.36}
{'loss': 1.5681, 'grad_norm': 0.5148704648017883, 'learning_rate': 2.312170319304389e-05, 'epoch': 1.36}
{'loss': 1.5726, 'grad_norm': 0.5203543901443481, 'learning_rate': 2.307876537603966e-05, 'epoch': 1.36}
{'loss': 1.5604, 'grad_norm': 0.5154114365577698, 'learning_rate': 2.3035855499494595e-05, 'epoch': 1.36}
{'loss': 1.5649, 'grad_norm': 0.5090758204460144, 'learning_rate': 2.299297360794314e-05, 'epoch': 1.37}
{'loss': 1.5724, 'grad_norm': 0.5094364881515503, 'learning_rate': 2.2950119745890665e-05, 'epoch': 1.37}
{'loss': 1.5667, 'grad_norm': 0.5003604292869568, 'learning_rate': 2.2907293957813463e-05, 'epoch': 1.37}
{'loss': 1.5651, 'grad_norm': 0.5181701183319092, 'learning_rate': 2.2864496288158688e-05, 'epoch': 1.37}
{'loss': 1.5714, 'grad_norm': 0.5149341225624084, 'learning_rate': 2.2821726781344305e-05, 'epoch': 1.37}
{'loss': 1.561, 'grad_norm': 0.5151735544204712, 'learning_rate': 2.277898548175905e-05, 'epoch': 1.37}
{'loss': 1.5666, 'grad_norm': 0.5317751169204712, 'learning_rate': 2.273627243376239e-05, 'epoch': 1.37}
{'loss': 1.5678, 'grad_norm': 0.5135900378227234, 'learning_rate': 2.2693587681684493e-05, 'epoch': 1.37}
{'loss': 1.5675, 'grad_norm': 0.5147796869277954, 'learning_rate': 2.265093126982607e-05, 'epoch': 1.37}
{'eval_loss': 1.5754859447479248, 'eval_runtime': 851.7702, 'eval_samples_per_second': 234.805, 'eval_steps_per_second': 29.351, 'epoch': 1.37}
{'loss': 1.566, 'grad_norm': 0.5126745104789734, 'learning_rate': 2.260830324245854e-05, 'epoch': 1.37}
{'loss': 1.5695, 'grad_norm': 0.5199755430221558, 'learning_rate': 2.2565703643823805e-05, 'epoch': 1.37}
{'loss': 1.569, 'grad_norm': 0.5240246653556824, 'learning_rate': 2.2523132518134234e-05, 'epoch': 1.37}
{'loss': 1.5661, 'grad_norm': 0.5043115615844727, 'learning_rate': 2.2480589909572686e-05, 'epoch': 1.37}
{'loss': 1.5627, 'grad_norm': 0.5131858587265015, 'learning_rate': 2.243807586229241e-05, 'epoch': 1.37}
{'loss': 1.5632, 'grad_norm': 0.509021520614624, 'learning_rate': 2.239559042041703e-05, 'epoch': 1.37}
{'loss': 1.5687, 'grad_norm': 0.5142669677734375, 'learning_rate': 2.235313362804044e-05, 'epoch': 1.38}
{'loss': 1.5697, 'grad_norm': 0.524872899055481, 'learning_rate': 2.2310705529226843e-05, 'epoch': 1.38}
{'loss': 1.5641, 'grad_norm': 0.5051007270812988, 'learning_rate': 2.2268306168010643e-05, 'epoch': 1.38}
{'loss': 1.5673, 'grad_norm': 0.5203717947006226, 'learning_rate': 2.2225935588396413e-05, 'epoch': 1.38}
{'loss': 1.5639, 'grad_norm': 0.5115724205970764, 'learning_rate': 2.2183593834358884e-05, 'epoch': 1.38}
{'loss': 1.5689, 'grad_norm': 0.5268299579620361, 'learning_rate': 2.2141280949842818e-05, 'epoch': 1.38}
{'loss': 1.5673, 'grad_norm': 0.511573076248169, 'learning_rate': 2.2098996978763032e-05, 'epoch': 1.38}
{'loss': 1.5611, 'grad_norm': 0.5144837498664856, 'learning_rate': 2.2056741965004407e-05, 'epoch': 1.38}
{'loss': 1.5641, 'grad_norm': 0.5219091773033142, 'learning_rate': 2.2014515952421656e-05, 'epoch': 1.38}
{'loss': 1.5687, 'grad_norm': 0.5129419565200806, 'learning_rate': 2.1972318984839467e-05, 'epoch': 1.38}
{'loss': 1.5635, 'grad_norm': 0.5306092500686646, 'learning_rate': 2.1930151106052365e-05, 'epoch': 1.38}
{'loss': 1.5638, 'grad_norm': 0.5148480534553528, 'learning_rate': 2.1888012359824682e-05, 'epoch': 1.38}
{'loss': 1.5711, 'grad_norm': 0.505607545375824, 'learning_rate': 2.1845902789890515e-05, 'epoch': 1.38}
{'loss': 1.5631, 'grad_norm': 0.5220777988433838, 'learning_rate': 2.180382243995368e-05, 'epoch': 1.38}
{'eval_loss': 1.5741829872131348, 'eval_runtime': 872.5215, 'eval_samples_per_second': 229.221, 'eval_steps_per_second': 28.653, 'epoch': 1.38}
{'loss': 1.5671, 'grad_norm': 0.5188214182853699, 'learning_rate': 2.176177135368767e-05, 'epoch': 1.38}
{'loss': 1.5622, 'grad_norm': 0.514200747013092, 'learning_rate': 2.1719749574735604e-05, 'epoch': 1.38}
{'loss': 1.5687, 'grad_norm': 0.5110411643981934, 'learning_rate': 2.167775714671021e-05, 'epoch': 1.39}
{'loss': 1.5626, 'grad_norm': 0.5052210092544556, 'learning_rate': 2.163579411319368e-05, 'epoch': 1.39}
{'loss': 1.5658, 'grad_norm': 0.5110118985176086, 'learning_rate': 2.159386051773777e-05, 'epoch': 1.39}
{'loss': 1.5579, 'grad_norm': 0.5330514907836914, 'learning_rate': 2.155195640386366e-05, 'epoch': 1.39}
{'loss': 1.5656, 'grad_norm': 0.5254006385803223, 'learning_rate': 2.151008181506194e-05, 'epoch': 1.39}
{'loss': 1.5683, 'grad_norm': 0.5028306841850281, 'learning_rate': 2.146823679479254e-05, 'epoch': 1.39}
{'loss': 1.5617, 'grad_norm': 0.49432769417762756, 'learning_rate': 2.1426421386484718e-05, 'epoch': 1.39}
{'loss': 1.5653, 'grad_norm': 0.5216563940048218, 'learning_rate': 2.1384635633536993e-05, 'epoch': 1.39}
{'loss': 1.5611, 'grad_norm': 0.5317545533180237, 'learning_rate': 2.1342879579317116e-05, 'epoch': 1.39}
{'loss': 1.5652, 'grad_norm': 0.5070409178733826, 'learning_rate': 2.130115326716196e-05, 'epoch': 1.39}
{'loss': 1.5676, 'grad_norm': 0.5073958039283752, 'learning_rate': 2.1259456740377626e-05, 'epoch': 1.39}
{'loss': 1.5645, 'grad_norm': 0.5227940678596497, 'learning_rate': 2.1217790042239227e-05, 'epoch': 1.39}
{'loss': 1.5623, 'grad_norm': 0.5209525227546692, 'learning_rate': 2.117615321599097e-05, 'epoch': 1.39}
{'loss': 1.5631, 'grad_norm': 0.5093225240707397, 'learning_rate': 2.113454630484598e-05, 'epoch': 1.39}
{'loss': 1.5633, 'grad_norm': 0.5140805244445801, 'learning_rate': 2.109296935198642e-05, 'epoch': 1.39}
{'loss': 1.5643, 'grad_norm': 0.5101866126060486, 'learning_rate': 2.1051422400563314e-05, 'epoch': 1.4}
{'loss': 1.5634, 'grad_norm': 0.5072247982025146, 'learning_rate': 2.100990549369657e-05, 'epoch': 1.4}
{'loss': 1.5696, 'grad_norm': 0.519839346408844, 'learning_rate': 2.0968418674474894e-05, 'epoch': 1.4}
{'eval_loss': 1.572862982749939, 'eval_runtime': 854.3012, 'eval_samples_per_second': 234.109, 'eval_steps_per_second': 29.264, 'epoch': 1.4}
{'loss': 1.5639, 'grad_norm': 0.5043726563453674, 'learning_rate': 2.0926961985955778e-05, 'epoch': 1.4}
{'loss': 1.5683, 'grad_norm': 0.5114865899085999, 'learning_rate': 2.088553547116544e-05, 'epoch': 1.4}
{'loss': 1.5686, 'grad_norm': 0.516303539276123, 'learning_rate': 2.084413917309881e-05, 'epoch': 1.4}
{'loss': 1.5632, 'grad_norm': 0.5310418009757996, 'learning_rate': 2.0802773134719377e-05, 'epoch': 1.4}
{'loss': 1.5697, 'grad_norm': 0.5154861211776733, 'learning_rate': 2.0761437398959293e-05, 'epoch': 1.4}
{'loss': 1.5668, 'grad_norm': 0.5242933630943298, 'learning_rate': 2.0720132008719268e-05, 'epoch': 1.4}
{'loss': 1.561, 'grad_norm': 0.5180386900901794, 'learning_rate': 2.06788570068685e-05, 'epoch': 1.4}
{'loss': 1.562, 'grad_norm': 0.5179908275604248, 'learning_rate': 2.0637612436244604e-05, 'epoch': 1.4}
{'loss': 1.5593, 'grad_norm': 0.519109308719635, 'learning_rate': 2.0596398339653665e-05, 'epoch': 1.4}
{'loss': 1.5669, 'grad_norm': 0.5214570164680481, 'learning_rate': 2.0555214759870134e-05, 'epoch': 1.4}
{'loss': 1.5614, 'grad_norm': 0.5248205661773682, 'learning_rate': 2.051406173963677e-05, 'epoch': 1.4}
{'loss': 1.5614, 'grad_norm': 0.5152935981750488, 'learning_rate': 2.047293932166463e-05, 'epoch': 1.4}
{'loss': 1.5598, 'grad_norm': 0.5253883004188538, 'learning_rate': 2.043184754863301e-05, 'epoch': 1.4}
{'loss': 1.5655, 'grad_norm': 0.5186651945114136, 'learning_rate': 2.0390786463189393e-05, 'epoch': 1.41}
{'loss': 1.5633, 'grad_norm': 0.508346438407898, 'learning_rate': 2.034975610794943e-05, 'epoch': 1.41}
{'loss': 1.5646, 'grad_norm': 0.5145397782325745, 'learning_rate': 2.0308756525496842e-05, 'epoch': 1.41}
{'loss': 1.5625, 'grad_norm': 0.5145726203918457, 'learning_rate': 2.0267787758383438e-05, 'epoch': 1.41}
{'loss': 1.5673, 'grad_norm': 0.5342912077903748, 'learning_rate': 2.0226849849129044e-05, 'epoch': 1.41}
{'loss': 1.5656, 'grad_norm': 0.5264809131622314, 'learning_rate': 2.018594284022149e-05, 'epoch': 1.41}
{'loss': 1.5674, 'grad_norm': 0.5057471990585327, 'learning_rate': 2.014506677411646e-05, 'epoch': 1.41}
{'eval_loss': 1.5713815689086914, 'eval_runtime': 842.4665, 'eval_samples_per_second': 237.398, 'eval_steps_per_second': 29.675, 'epoch': 1.41}
{'loss': 1.5574, 'grad_norm': 0.5157584547996521, 'learning_rate': 2.010422169323759e-05, 'epoch': 1.41}
{'loss': 1.5679, 'grad_norm': 0.5233897566795349, 'learning_rate': 2.0063407639976334e-05, 'epoch': 1.41}
{'loss': 1.5641, 'grad_norm': 0.538689374923706, 'learning_rate': 2.002262465669194e-05, 'epoch': 1.41}
{'loss': 1.5638, 'grad_norm': 0.5360785126686096, 'learning_rate': 1.9981872785711414e-05, 'epoch': 1.41}
{'loss': 1.5617, 'grad_norm': 0.5258663296699524, 'learning_rate': 1.9941152069329477e-05, 'epoch': 1.41}
{'loss': 1.5574, 'grad_norm': 0.5147266983985901, 'learning_rate': 1.9900462549808513e-05, 'epoch': 1.41}
{'loss': 1.5641, 'grad_norm': 0.5249844789505005, 'learning_rate': 1.9859804269378534e-05, 'epoch': 1.41}
{'loss': 1.564, 'grad_norm': 0.5183922648429871, 'learning_rate': 1.98191772702371e-05, 'epoch': 1.41}
{'loss': 1.5628, 'grad_norm': 0.5074388384819031, 'learning_rate': 1.9778581594549338e-05, 'epoch': 1.42}
{'loss': 1.5628, 'grad_norm': 0.5259885191917419, 'learning_rate': 1.9738017284447863e-05, 'epoch': 1.42}
{'loss': 1.5612, 'grad_norm': 0.5142117738723755, 'learning_rate': 1.9697484382032722e-05, 'epoch': 1.42}
{'loss': 1.5655, 'grad_norm': 0.5117794275283813, 'learning_rate': 1.9656982929371376e-05, 'epoch': 1.42}
{'loss': 1.5622, 'grad_norm': 0.5120187997817993, 'learning_rate': 1.961651296849864e-05, 'epoch': 1.42}
{'loss': 1.5625, 'grad_norm': 0.5195381045341492, 'learning_rate': 1.957607454141665e-05, 'epoch': 1.42}
